gt_area_px,dice,fg_iou,miou
202.0,74.65618860510806,59.56112852664577,79.65152813320645
219.0,95.02262443438913,90.51724137931035,95.23660571947545
232.0,95.59748427672956,91.56626506024097,95.76211066738323
225.0,94.49152542372882,89.5582329317269,94.75309200286823
228.0,89.33601609657947,80.72727272727272,90.31058755873586
229.0,83.14606741573034,71.15384615384616,85.48684020067694
226.0,76.52173913043478,61.97183098591549,80.85079658832166
219.0,72.63513513513513,57.02917771883289,78.3524624007787
203.0,66.55231560891939,49.87146529562982,74.74066242253382
165.0,55.51601423487544,38.42364532019704,68.9619226201145
185.0,63.61974405850091,46.64879356568365,73.12540474252344
205.0,64.77462437395658,47.901234567901234,73.73954129659516
221.0,74.8663101604278,59.82905982905983,79.77343396928715
230.0,89.01960784313725,80.21201413427562,90.04994988881592
225.0,92.37113402061856,85.82375478927203,92.87484184050405
229.0,87.279843444227,77.43055555555556,88.65021662028974
228.0,75.76791808873719,60.98901098901099,80.35237473420602
226.0,58.52348993288591,41.36622390891841,70.37385217624549
218.0,61.51645207439199,44.421487603305785,71.94153381786555
203.0,58.03571428571429,40.88050314465409,70.15814437159077
164.0,56.830601092896174,39.69465648854962,69.61042300636997
184.0,72.17741935483872,56.46687697160884,78.09543020530758
205.0,70.07042253521126,53.929539295392956,76.79469141170793
225.0,84.55598455598455,73.24414715719062,86.5420047193764
231.0,94.1908713692946,89.01960784313725,94.48177533240768
227.0,94.75890985324948,90.0398406374502,94.99489529370007
230.0,88.53754940711462,79.43262411347519,89.65825632323343
230.0,81.08108108108108,68.18181818181817,83.98580608996818
229.0,73.8255033557047,58.51063829787234,79.09918174802337
221.0,64.4776119402985,47.57709251101321,73.55035570306465
206.0,58.806404657933044,41.649484536082475,70.54159503147822
169.0,22.194199243379572,12.4822695035461,55.62521876391169
191.0,23.63405336721728,13.400576368876079,56.10028419106703
212.0,7.532467532467532,3.913630229419703,51.246902258507085
230.0,0.0,0.0,49.283522002551024
234.0,0.0,0.0,49.51969068877551
230.0,0.0,0.0,49.623325892857146
229.0,28.26086956521739,16.455696202531644,57.89857907849637
232.0,0.0,0.0,49.42203443877551
225.0,0.0,0.0,49.42203443877551
221.0,0.0,0.0,49.55157844387755
194.0,0.0,0.0,49.525669642857146
9.0,0.0,0.0,49.99103156887755
22.0,0.0,0.0,49.97807716836735
23.0,0.0,0.0,49.97708067602041
30.0,0.0,0.0,49.97010522959184
21.0,25.0,14.285714285714285,57.12491920811136
29.0,0.0,0.0,49.97110172193878
16.0,0.0,0.0,49.984056122448976
33.0,0.0,0.0,49.967115752551024
20.0,78.78787878787878,65.0,82.49302274584853
31.0,0.0,0.0,49.9691087372449
25.0,37.142857142857146,22.807017543859647,61.359651745834896
29.0,0.0,0.0,49.94120695153062
21.0,0.0,0.0,49.9202806122449
21.0,0.0,0.0,49.957150829081634
24.0,0.0,0.0,49.930245535714285
26.0,0.0,0.0,49.950175382653065
35.0,0.0,0.0,49.965122767857146
34.0,0.0,0.0,49.96611926020408
37.0,67.85714285714286,51.35135135135135,75.6577320187584
38.0,19.047619047619047,10.526315789473683,55.22927445377375
35.0,75.0,60.0,79.98604326587578
32.0,0.0,0.0,49.96811224489796
35.0,72.72727272727273,57.14285714285714,78.55647522586673
39.0,37.5,23.076923076923077,61.50856140490761
37.0,85.0,73.91304347826086,86.94455572261732
37.0,60.37735849056604,43.24324324324324,71.60068860726756
32.0,80.59701492537313,67.5,83.7370386248978
36.0,36.36363636363637,22.22222222222222,61.08320487606088
34.0,86.95652173913044,76.92307692307693,88.4525646650243
37.0,0.0,0.0,49.96312978316326
24.0,76.19047619047619,61.53846153846154,80.7542762310269
34.0,43.956043956043956,28.169014084507044,64.03366566734324
38.0,2.564102564102564,1.2987012987012987,50.57361572159779
37.0,10.894941634241246,5.761316872427984,52.65239800002723
77.0,0.0,0.0,49.923270089285715
108.0,92.82296650717703,86.60714285714286,93.2885950911845
134.0,93.3852140077821,87.59124087591242,93.77863945665527
146.0,93.47826086956522,87.75510204081633,93.8595679245183
136.0,94.25287356321839,89.13043478260869,94.55023327446818
98.0,95.87628865979381,92.07920792079209,96.03161721838778
71.0,88.18897637795276,78.87323943661971,89.42165563211672
51.0,85.71428571428571,75.0,87.4870355226679
47.0,85.0574712643678,74.0,86.98703603980933
38.0,0.0,0.0,49.962133290816325
74.0,73.07692307692307,57.57575757575758,78.74597851053886
108.0,93.8388625592417,88.39285714285714,94.18344856064518
135.0,94.8905109489051,90.27777777777779,95.12490175705017
152.0,94.63087248322147,89.80891719745223,94.8884697908916
143.0,94.66192170818505,89.86486486486487,94.91744532134796
110.0,93.45794392523365,87.71929824561403,93.8456703705105
75.0,80.24691358024691,67.0103092783505,83.47322552181579
50.0,70.08547008547008,53.94736842105263,76.93877845606336
48.0,71.1864406779661,55.26315789473685,77.59766982381954
37.0,65.9090909090909,49.152542372881356,74.5463591278928
78.0,73.5632183908046,58.18181818181818,79.04501190061535
112.0,93.16239316239316,87.2,93.58402141130885
140.0,90.16949152542372,82.09876543209876,91.0204076346194
153.0,94.63087248322147,89.80891719745223,94.8884697908916
143.0,93.95017793594306,88.59060402684564,94.2783169602696
115.0,92.03539823008849,85.24590163934425,92.604976702401
75.0,78.85714285714286,65.09433962264151,82.51024882223739
50.0,65.64885496183206,48.86363636363637,74.38693756426089
48.0,66.14173228346458,49.411764705882355,74.66299728492348
70.0,66.66666666666666,50.0,74.95611585414505
91.0,51.53846153846153,34.715025906735754,67.23178703586802
109.0,74.82014388489209,59.77011494252874,79.8151581263211
139.0,88.0794701986755,78.69822485207101,89.31314335943279
154.0,94.66666666666667,89.87341772151899,94.92071973336613
141.0,94.58483754512635,89.72602739726028,94.84802718649105
119.0,92.24137931034483,85.6,92.78202480576803
90.0,79.60199004975125,66.11570247933885,83.01692980881666
69.0,71.95121951219512,56.19047619047619,78.04934548394851
59.0,72.3404255319149,56.666666666666664,78.29443059019118
88.0,67.04545454545455,50.427350427350426,75.15581061683183
94.0,65.78947368421053,49.01960784313725,74.43196116393904
115.0,90.29535864978902,82.3076923076923,91.13087785010532
143.0,92.95774647887323,86.8421052631579,93.40107021610457
157.0,93.42105263157895,87.65432098765432,93.80717408458544
144.0,94.32624113475178,89.26174496644296,94.61488623139805
118.0,92.64069264069265,86.29032258064517,93.1281847179924
93.0,76.27906976744187,61.65413533834586,80.77616336925676
70.0,66.28571428571428,49.572649572649574,74.72746369849207
57.0,62.5,45.45454545454545,72.66742354720648
80.0,68.02721088435374,51.546391752577314,75.72631401857011
148.0,60.0,42.857142857142854,71.31277754169008
119.0,90.9090909090909,83.33333333333334,91.6446956683844
144.0,94.69964664310953,89.93288590604027,94.95145554244502
156.0,94.03973509933775,88.75,94.35701223168245
146.0,94.4055944055944,89.40397350993378,94.68599986421731
120.0,85.0574712643678,74.0,86.96105063417558
94.0,73.12775330396477,57.638888888888886,78.75855769380064
78.0,66.66666666666666,50.0,74.93814103843238
81.0,64.61538461538461,47.72727272727273,73.79479195200665
109.0,69.79166666666666,53.6,76.74212616496038
107.0,75.20661157024794,60.264900662251655,80.0725521580201
130.0,88.14814814814815,78.80794701986756,89.37200994839394
152.0,93.24324324324324,87.34177215189874,93.65090126440614
156.0,94.07894736842105,88.81987577639751,94.39194976036313
145.0,94.32624113475178,89.26174496644296,94.61488623139805
114.0,79.37743190661479,65.80645161290323,82.85030413053198
117.0,72.58064516129032,56.9620253164557,78.41312941740208
95.0,68.06282722513089,51.587301587301596,75.73278591368432
94.0,72.63157894736842,57.02479338842975,78.4605077365842
122.0,74.52830188679245,59.3984962406015,79.64535267745987
142.0,56.507936507936506,39.38053097345133,69.55350345266493
122.0,87.3015873015873,77.46478873239437,88.70043655051388
149.0,92.46575342465754,85.98726114649682,92.97164859846774
157.0,92.85714285714286,86.66666666666667,93.31134784375645
147.0,93.37979094076655,87.58169934640523,93.77186561980746
121.0,93.82716049382715,88.37209302325581,94.17106508859247
127.0,73.33333333333333,57.89473684210527,78.87547913056
98.0,65.07177033492823,48.226950354609926,74.04063251745025
98.0,60.3448275862069,43.20987654320987,71.51313289899487
128.0,68.16143497757847,51.70068027210885,75.77948185262129
96.0,86.85714285714286,76.76767676767676,88.360884292022
117.0,94.51476793248945,89.60000000000001,94.78701661872803
145.0,92.3076923076923,85.71428571428571,92.83516220012103
154.0,92.66666666666666,86.33540372670807,93.14571813131573
139.0,95.68345323741008,91.72413793103448,95.85007927664965
106.0,95.81395348837209,91.96428571428571,95.97315597798642
74.0,88.40579710144928,79.22077922077922,89.59442632594383
56.0,85.71428571428571,75.0,87.48603741971517
50.0,78.04878048780488,64.0,81.98205169112956
73.0,0.0,0.0,49.92725605867347
85.0,49.31506849315068,32.72727272727273,66.21594356465823
116.0,94.4206008583691,89.43089430894308,94.7024642918502
145.0,93.10344827586206,87.09677419354838,93.52840348333721
152.0,93.68770764119601,88.125,94.04351329069651
144.0,95.1048951048951,90.66666666666666,95.31934452438048
114.0,93.96551724137932,88.6178861788618,94.29496182432612
77.0,92.90322580645162,86.74698795180723,93.362516808412
56.0,85.21739130434783,74.24242424242425,87.1042551918128
47.0,89.10891089108911,80.35714285714286,90.16760017326034
59.0,44.73684210526316,28.8135593220339,64.36491279764248
92.0,49.22118380062305,32.64462809917356,66.15962965730779
120.0,92.37288135593221,85.8267716535433,92.89540991449411
147.0,90.23569023569024,82.20858895705521,91.07531881808238
154.0,93.06930693069307,87.03703703703704,93.49753320823572
143.0,93.66197183098592,88.0794701986755,94.02175056603639
116.0,93.96551724137932,88.6178861788618,94.29496182432612
85.0,89.65517241379311,81.25,90.60703521098647
60.0,87.60330578512396,77.94117647058823,88.95562504474287
54.0,87.5,77.77777777777779,88.87492435879533
63.0,67.28971962616822,50.70422535211267,75.31721040242252
140.0,40.69478908188586,25.54517133956386,62.534034146645425
116.0,68.76971608832808,52.40384615384615,76.10305555939657
145.0,80.1186943620178,66.83168316831683,83.34889647914453
156.0,91.80327868852459,84.84848484848484,92.39926041129175
144.0,94.07665505226481,88.81578947368422,94.39090866542068
120.0,95.4356846473029,91.26984126984127,95.62393403856818
104.0,94.11764705882352,88.88888888888889,94.4324636137735
85.0,83.43558282208589,71.57894736842105,85.76253187851084
61.0,82.01438848920863,69.51219512195121,84.73115691970183
71.0,72.72727272727273,57.14285714285714,78.53851546203737
174.0,44.81927710843374,28.88198757763975,64.21237329883326
119.0,92.82700421940928,86.61417322834646,93.29010902459147
150.0,92.56756756756756,86.16352201257862,93.05977815291494
158.0,92.15686274509804,85.45454545454545,92.70328951552096
148.0,94.5578231292517,89.6774193548387,94.82272150866423
123.0,93.44262295081968,87.6923076923077,93.83017366158272
112.0,90.38461538461539,82.45614035087719,91.20810292173466
86.0,86.27450980392157,75.86206896551724,87.91008058134173
61.0,89.60000000000001,81.15942028985508,90.56674127022681
71.0,72.86821705426357,57.3170731707317,78.62362665299139
183.0,46.3963963963964,30.205278592375368,64.86498626960649
120.0,93.72384937238493,88.18897637795276,94.0795073644318
150.0,91.3907284768212,84.14634146341463,92.04719047670112
157.0,92.90322580645162,86.74698795180723,93.35150804689818
145.0,96.57534246575342,93.37748344370861,96.67874871695773
129.0,94.39999999999999,89.39393939393939,94.68298591815312
120.0,83.80952380952381,72.1311475409836,86.03163350535844
96.0,78.75,64.94845360824742,82.44030347085689
86.0,80.26315789473685,67.03296703296702,83.48655235814768
87.0,60.317460317460316,43.18181818181818,71.54104671107743
164.0,52.65822784810127,35.738831615120276,67.68268470035451
134.0,86.21908127208481,75.77639751552795,87.84924083232345
153.0,93.11475409836065,87.11656441717791,93.53729647888515
159.0,94.49838187702265,89.57055214723927,94.76828626750331
148.0,96.57534246575342,93.37748344370861,96.67874871695773
128.0,92.62295081967213,86.25954198473282,93.11179364382558
140.0,74.10714285714286,58.86524822695035,79.3747317931909
83.0,90.19607843137256,82.14285714285714,91.05646060288126
90.0,78.70967741935485,64.8936170212766,82.41388423646889
93.0,51.2,34.40860215053764,67.1434762507634
168.0,44.052863436123346,28.24858757062147,63.87067927935978
129.0,91.26984126984127,83.94160583941606,91.94882972700313
151.0,92.71523178807946,86.41975308641975,93.18789237181329
160.0,92.65175718849841,86.30952380952381,93.13177615592619
148.0,94.98327759197325,90.44585987261146,95.20794012937445
133.0,93.89312977099237,88.48920863309353,94.22862125858819
128.0,85.21739130434783,74.24242424242425,87.08726507859859
86.0,89.30817610062893,80.68181818181817,90.3239447160962
97.0,74.69879518072288,59.61538461538461,79.76578784985617
115.0,58.0246913580247,40.869565217391305,70.36695759722524
251.0,31.12391930835735,18.43003412969283,58.73766626193837
236.0,43.35839598997494,27.68,63.38802711837289
234.0,38.144329896907216,23.56687898089172,61.30370814000211
239.0,32.417582417582416,19.34426229508197,59.18070120627286
236.0,12.211668928086839,6.502890173410404,52.60613579704412
228.0,0.0,0.0,49.21576052295919
231.0,0.0,0.0,49.17789381377551
231.0,0.0,0.0,49.13105867346938
