gt_area_px,dice,fg_iou,miou
9.0,54.54545454545454,37.5,68.73504993322304
12.0,55.00000000000001,37.93103448275862,68.94757644600405
17.0,65.3061224489796,48.484848484848484,74.22547846889952
17.0,51.61290322580645,34.78260869565217,67.36140004160599
19.0,70.37037037037037,54.285714285714285,77.12690722559734
26.0,59.375,42.22222222222222,71.08519249556393
23.0,67.74193548387096,51.21951219512195,75.58981790595496
28.0,45.45454545454545,29.411764705882355,64.65803164714326
23.0,64.28571428571429,47.368421052631575,73.6642735272329
23.0,53.52112676056338,36.53846153846153,68.23633406488241
30.0,62.16216216216216,45.09803921568628,72.52110502646217
26.0,36.97478991596639,22.68041237113402,61.26543647627164
26.0,33.82352941176471,20.353982300884958,60.08726571028935
30.0,15.625,8.47457627118644,54.18347218614035
29.0,30.656934306569344,18.103448275862068,58.95701772780243
31.0,25.925925925925924,14.893617021276595,57.36706687354249
10.0,35.08771929824561,21.27659574468085,60.60142030586114
15.0,28.037383177570092,16.304347826086957,58.075421057239176
17.0,38.63636363636363,23.943661971830984,61.918002161576894
28.0,38.297872340425535,23.684210526315788,61.755363752858585
19.0,36.53846153846153,22.35294117647059,61.110677179538605
35.0,39.52095808383233,24.62686567164179,62.212720872037316
35.0,43.87096774193549,28.09917355371901,63.96283315713951
31.0,29.145728643216078,17.058823529411764,58.3888250895309
33.0,41.891891891891895,26.495726495726498,63.16211192669464
33.0,31.794871794871792,18.902439024390244,59.31860409689948
36.0,41.25,25.984251968503933,62.8983940575623
33.0,29.523809523809526,17.318435754189945,58.511645836014104
35.0,33.00970873786408,19.767441860465116,59.74611174033188
34.0,29.441624365482234,17.261904761904763,58.49235984301392
37.0,36.633663366336634,22.424242424242426,61.08447606562846
34.0,28.57142857142857,16.666666666666664,58.188758383685304
27.0,33.98692810457516,20.47244094488189,60.13552256615979
38.0,25.806451612903224,14.814814814814813,57.22393580562055
14.0,0.0,0.0,49.986049107142854
20.0,0.0,0.0,49.98007015306122
16.0,0.0,0.0,49.984056122448976
18.0,43.47826086956522,27.77777777777778,63.87593319735394
