gt_area_px,dice,fg_iou,miou
170.0,89.65517241379311,81.25,90.59202176563468
178.0,85.98726114649682,75.41899441340783,87.66553325714254
180.0,93.98280802292264,88.64864864864866,94.30332936311501
204.0,95.04950495049505,90.56603773584906,95.26301246587587
218.0,94.81132075471697,90.13452914798206,95.04525356848828
217.0,95.98108747044918,92.27272727272727,96.11935445140377
211.0,92.09302325581396,85.34482758620689,92.63839882651814
218.0,91.86602870813397,84.95575221238938,92.44386522271198
221.0,75.55555555555556,60.71428571428571,80.26921320086787
209.0,70.83333333333334,54.83870967741935,77.3214664314939
198.0,70.12987012987013,54.0,76.90812495006791
167.0,86.66666666666667,76.47058823529412,88.19533088382218
181.0,85.44303797468355,74.58563535911603,87.24685536865296
183.0,94.11764705882352,88.88888888888889,94.42344780390692
206.0,96.33251833740832,92.9245283018868,96.44725784829629
222.0,94.93087557603687,90.35087719298247,95.15342538856648
219.0,96.27906976744185,92.82511210762333,96.39654612765744
218.0,90.06342494714588,81.92307692307692,90.9145036557822
220.0,93.66515837104072,88.08510638297872,94.01453582071949
226.0,75.88075880758808,61.135371179039296,80.47874962341524
214.0,72.62247838616715,57.01357466063348,78.41188223541164
199.0,80.1186943620178,66.83168316831683,83.34889647914453
164.0,76.01078167115904,61.30434782608696,80.56323616946399
184.0,88.14589665653494,78.80434782608695,89.36319807806117
194.0,91.8918918918919,85.0,92.47000359956805
206.0,95.65217391304348,91.66666666666666,95.81532540984699
222.0,95.67198177676538,91.70305676855895,95.8325154554879
225.0,96.62921348314607,93.47826086956522,96.72411872564949
222.0,89.33601609657947,80.72727272727272,90.31058755873586
224.0,92.3076923076923,85.71428571428571,92.82010878579722
224.0,86.91358024691358,76.85589519650655,88.37494759825329
217.0,80.95238095238095,68.0,83.92803310477181
201.0,81.15942028985508,68.29268292682927,84.08138822974288
166.0,62.37006237006237,45.31722054380665,72.47770434298636
184.0,90.58823529411765,82.79569892473118,91.36586353617312
200.0,92.42819843342036,85.92233009708737,92.93216446853208
215.0,95.30516431924883,91.03139013452915,95.49568426142943
228.0,95.55555555555556,91.48936170212765,95.72466523888633
225.0,96.44444444444444,93.13304721030042,96.55051047438299
224.0,88.22355289421158,78.92857142857143,89.40523256645267
226.0,92.37113402061856,85.82375478927203,92.87484184050405
225.0,93.3920704845815,87.60330578512396,93.77163127699876
216.0,90.02433090024331,81.85840707964603,90.88819615849437
203.0,72.95918367346938,57.42971887550201,78.60892935160786
164.0,54.710144927536234,37.65586034912718,68.57805511209483
182.0,94.11764705882352,88.88888888888889,94.42344780390692
202.0,93.46733668341709,87.73584905660378,93.84191932726168
219.0,95.41284403669725,91.22807017543859,95.59402227952205
232.0,96.73202614379085,93.67088607594937,96.82042922526699
225.0,96.91629955947137,94.01709401709401,96.99453467769585
228.0,86.65377176015474,76.45051194539249,88.15618966904475
229.0,80.72072072072072,67.6737160120846,83.72975518733634
226.0,66.76923076923077,50.11547344110855,74.84155945519669
219.0,88.45315904139433,79.296875,89.59540886453685
203.0,87.46666666666667,77.72511848341233,88.81557051899962
165.0,53.451327433628315,36.473429951690825,67.97384641012827
185.0,83.04668304668304,71.00840336134453,85.43521133932006
205.0,93.79652605459057,88.3177570093458,94.13387200298247
221.0,94.57013574660633,89.69957081545064,94.82576955726401
230.0,96.76025917926566,93.72384937238493,96.84691027235519
225.0,96.31236442516268,92.88702928870293,96.42649898994942
229.0,84.11214953271028,72.58064516129032,86.20523919893108
228.0,88.45401174168298,79.2982456140351,89.59006374795848
226.0,62.96296296296296,45.94594594594595,72.71273876218326
218.0,87.74193548387098,78.16091954022988,89.02342783222973
203.0,86.51399491094148,76.23318385650224,88.063598287488
164.0,55.41740674955595,38.32923832923833,68.91371952447523
184.0,91.59891598915989,84.5,92.21900433939248
205.0,93.30024813895783,87.44186046511628,93.69392375100256
225.0,96.41255605381166,93.07359307359307,96.52078404705453
231.0,97.21627408993577,94.58333333333333,97.27865339312766
227.0,97.1677559912854,94.49152542372882,97.2327504803668
230.0,86.4244741873805,76.0942760942761,87.97606697606697
230.0,85.55347091932458,74.75409836065575,87.29996901695797
229.0,65.48672566371681,48.68421052631579,74.10788978491792
221.0,62.79434850863422,45.766590389016024,72.64618137987698
206.0,81.203007518797,68.35443037974683,84.10223618399506
169.0,0.0,0.0,49.5246731505102
191.0,13.409961685823754,7.186858316221765,53.14270021373403
212.0,1.4388489208633095,0.7246376811594203,49.54310417045812
230.0,0.2222222222222222,0.11123470522803114,49.160749390481485
234.0,0.0,0.0,49.07924107142857
230.0,0.0,0.0,49.32138871173469
229.0,0.0,0.0,49.28651147959184
232.0,0.0,0.0,49.38416772959184
225.0,0.0,0.0,49.33533960459184
221.0,0.0,0.0,49.46787308673469
194.0,0.0,0.0,49.53164859693878
9.0,0.0,0.0,49.99103156887755
22.0,0.0,0.0,49.97807716836735
23.0,0.0,0.0,49.97708067602041
30.0,0.0,0.0,49.97010522959184
21.0,0.0,0.0,49.979073660714285
29.0,0.0,0.0,49.97110172193878
16.0,0.0,0.0,49.984056122448976
33.0,0.0,0.0,49.967115752551024
